"row"	"col"	"value"
"14030"	"LN-50-3-T2"	"HC-50-2-TM"	17.20555776613
"14031"	"MN-50-1-T2"	"HC-50-2-TM"	20.0255222032271
"14032"	"HA-50-1-T4"	"HC-50-2-TM"	28.125522292567
"14033"	"HA-50-3-T4"	"HC-50-2-TM"	35.9013906149521
"14034"	"MP-50-2-TB"	"HC-50-2-TM"	32.9463342275647
"14035"	"HC-50-3-TB"	"HC-50-2-TM"	22.942119627455
"14036"	"HP-50-3-TB"	"HC-50-2-TM"	28.0622276560711
"14037"	"HP-50-1-TB"	"HC-50-2-TM"	33.6146639928599
"14038"	"MP-50-3-TB"	"HC-50-2-TM"	32.9760839657397
"14039"	"CTRL-50-4-TB"	"HC-50-2-TM"	28.2321106782473
"14040"	"MC-50-1-TB"	"HC-50-2-TM"	30.1978436270305
"14041"	"MC-50-3-TB"	"HC-50-2-TM"	34.0372634164981
"14042"	"MC-50-2-TB"	"HC-50-2-TM"	29.9873422250476
"14043"	"HP-50-2-TB"	"HC-50-2-TM"	32.4538029038236
"14044"	"HC-50-1-TB"	"HC-50-2-TM"	23.3426252155376
"14045"	"CTRL-50-3-TB"	"HC-50-2-TM"	28.1262252929549
"14046"	"MP-50-1-TB"	"HC-50-2-TM"	32.7031886188593
"14047"	"HA-50-3-T3"	"HC-50-2-TM"	20.6513226764169
"14048"	"HC-50-2-TB"	"HC-50-2-TM"	29.8332718215278
"14049"	"HP-50-2-TE"	"HC-50-2-TM"	18.0616673781163
"14050"	"MC-50-3-TE"	"HC-50-2-TM"	21.88639210197
"14051"	"LP-50-1-T0"	"HC-50-2-TM"	39.7247491192972
"14052"	"LA-50-2-T0"	"HC-50-2-TM"	30.9152017674911
"14053"	"HA-50-1-T0"	"HC-50-2-TM"	34.3429843745835
"14054"	"CTRL-50-1-T0"	"HC-50-2-TM"	40.3614116343966
"14055"	"MN-50-1-T0"	"HC-50-2-TM"	43.0914375236609
"14056"	"MN-50-2-T0"	"HC-50-2-TM"	42.6687191101149
"14057"	"CTRL-50-3-T0"	"HC-50-2-TM"	34.3069358452361
"14058"	"HP-50-1-T0"	"HC-50-2-TM"	33.2268133093845
"14059"	"LC-50-3-T0"	"HC-50-2-TM"	41.7314490169373
"14060"	"CTRL-50-2-T0"	"HC-50-2-TM"	19.8452620557422
"14061"	"LA-50-3-T4"	"HC-50-2-TM"	15.8620847050273
"14062"	"HN-50-3-T4"	"HC-50-2-TM"	31.2835427198325
"14063"	"HN-50-1-T1"	"HC-50-2-TM"	16.5019699748798
"14064"	"LA-50-1-T1"	"HC-50-2-TM"	17.2932513218953
"14065"	"MA-50-1-T4"	"HC-50-2-TM"	29.0869522920103
"14066"	"HN-50-3-T1"	"HC-50-2-TM"	17.650405821385
"14067"	"LA-50-2-T1"	"HC-50-2-TM"	18.8964080344418
"14068"	"MN-50-3-T1"	"HC-50-2-TM"	29.1312120664778
"14069"	"MN-50-1-T1"	"HC-50-2-TM"	37.5114076121704
"14070"	"HA-50-1-T1"	"HC-50-2-TM"	13.5927037278758
"14071"	"HA-50-2-T1"	"HC-50-2-TM"	28.7203952618848
"14072"	"HA-50-2-T2"	"HC-50-2-TM"	13.312552127016
"14073"	"HA-50-3-T2"	"HC-50-2-TM"	20.0314716541444
"14074"	"HN-50-1-T2"	"HC-50-2-TM"	14.2877659812847
"14075"	"LN-50-2-T2"	"HC-50-2-TM"	28.210015768878
"14076"	"CTRL-50-2-T0-2"	"HC-50-2-TM"	30.3882691173674
"14077"	"MA-50-1-T2"	"HC-50-2-TM"	23.7658728180393
"14078"	"MC-50-2-T0"	"HC-50-2-TM"	36.2385069399111
"14079"	"LA-50-2-T2"	"HC-50-2-TM"	18.9749418392016
"14080"	"LC-50-1-T0"	"HC-50-2-TM"	33.3786507886053
"14081"	"MN-50-2-T2"	"HC-50-2-TM"	23.7754885094793
"14082"	"HP-50-2-T0"	"HC-50-2-TM"	30.8175849255661
"14083"	"LA-50-3-T3"	"HC-50-2-TM"	12.9095023591862
"14084"	"CTRL-50-4-T0"	"HC-50-2-TM"	23.7769989135607
"14085"	"MN-50-1-T3"	"HC-50-2-TM"	25.9718780899046
"14086"	"MA-50-1-T1"	"HC-50-2-TM"	23.5670861297091
"14087"	"HN-50-2-T3"	"HC-50-2-TM"	20.8483407582013
"14088"	"MN-50-3-T2-2"	"HC-50-2-TM"	15.845636862199
"14089"	"MA-50-1-T3"	"HC-50-2-TM"	26.9914093269587
"14090"	"HN-50-1-T3"	"HC-50-2-TM"	27.9242148592092
"14091"	"LA-50-2-T3"	"HC-50-2-TM"	20.8049691028008
"14092"	"LA-50-1-T3"	"HC-50-2-TM"	17.6382286135775
"14093"	"HN-50-1-T4"	"HC-50-2-TM"	21.246882690661
"14094"	"HA-50-1-T4-2"	"HC-50-2-TM"	21.8771021040815
"14095"	"MA-50-3-T4"	"HC-50-2-TM"	26.4124188094965
"14096"	"MA-50-2-T2"	"HC-50-2-TM"	15.7952334684714
"14097"	"MA-50-2-T4"	"HC-50-2-TM"	35.1570408457665
"14098"	"MN-50-2-T4"	"HC-50-2-TM"	33.0134144517156
"14099"	"HA-50-2-T4"	"HC-50-2-TM"	26.9203977294209
"14100"	"LA-50-1-T4"	"HC-50-2-TM"	26.9170343610135
"14101"	"HC-50-2-TM"	"HC-50-2-TM"	0
"14102"	"HC-50-1-TM"	"HC-50-2-TM"	15.9056324932546
"14103"	"MC-50-1-TM"	"HC-50-2-TM"	16.5467762847286
"14104"	"MP-50-3-TM"	"HC-50-2-TM"	14.0300509955452
"14105"	"LA-50-2-T4"	"HC-50-2-TM"	27.5247800163546
"14106"	"LN-50-1-T0"	"HC-50-2-TM"	39.7838535737379
"14107"	"MP-50-1-TM"	"HC-50-2-TM"	15.6341522646577
"14108"	"LC-50-2-T0"	"HC-50-2-TM"	35.3791619532582
"14109"	"HN-50-3-T2"	"HC-50-2-TM"	27.8838637668434
"14110"	"HP-50-1-TX"	"HC-50-2-TM"	26.3754196913263
"14111"	"HP-50-2-TX"	"HC-50-2-TM"	18.9171144987142
"14112"	"HC-50-1-TX"	"HC-50-2-TM"	19.1705647713305
"14113"	"HC-50-3-TM"	"HC-50-2-TM"	11.0093626838413
"14114"	"HP-50-3-TM"	"HC-50-2-TM"	12.7838100651186
"14115"	"HA-50-1-T2"	"HC-50-2-TM"	26.2477569330175
"14116"	"LN-50-2-T3"	"HC-50-2-TM"	18.9538026393698
"14117"	"MC-50-2-TM"	"HC-50-2-TM"	13.6084123095875
"14118"	"MC-50-3-TM"	"HC-50-2-TM"	14.5270070211945
"14119"	"HP-50-2-TM"	"HC-50-2-TM"	17.3021362829067
"14120"	"CTRL-50-4-TM"	"HC-50-2-TM"	16.4892960828603
"14121"	"HC-50-1-TE"	"HC-50-2-TM"	14.2205205926058
"14122"	"MP-50-2-TE"	"HC-50-2-TM"	22.5719239336714
"14123"	"MC-50-2-TE"	"HC-50-2-TM"	20.2494112791939
"14124"	"HC-50-2-TE"	"HC-50-2-TM"	15.2681251493585
"14125"	"MC-50-1-TE"	"HC-50-2-TM"	19.0366472002702
"14126"	"HC-50-3-TE"	"HC-50-2-TM"	25.7709139723251
"14127"	"MP-50-1-TE"	"HC-50-2-TM"	24.0056174714197
"14128"	"HP-50-3-TE"	"HC-50-2-TM"	10.2403683960605
"14129"	"CTRL-50-4-TE"	"HC-50-2-TM"	14.0610319659029
"14130"	"HP-50-1-TE"	"HC-50-2-TM"	13.848115874941
"14131"	"MP-50-3-TE"	"HC-50-2-TM"	14.4764724284175
"14132"	"CTRL-50-3-TE"	"HC-50-2-TM"	9.37980096273453
"14133"	"CTRL-50-4-TX"	"HC-50-2-TM"	16.3451853591263
"14134"	"MP-50-3-TX"	"HC-50-2-TM"	23.0082371002017
"14135"	"MC-50-3-TX"	"HC-50-2-TM"	13.6804755140112
"14136"	"HC-50-3-TX"	"HC-50-2-TM"	10.8828036303907
"14137"	"MA-50-3-T2"	"HC-50-2-TM"	11.2104052737937
"14138"	"MP-50-2-TX"	"HC-50-2-TM"	14.101863162386
"14139"	"MC-50-2-TX"	"HC-50-2-TM"	9.61545255012605
"14140"	"HC-50-2-TX"	"HC-50-2-TM"	16.9285660622706
"14141"	"MC-50-1-TX"	"HC-50-2-TM"	12.6128553164786
"14142"	"CTRL-50-3-TX"	"HC-50-2-TM"	12.9492375344699
"14143"	"HP-50-1-TM"	"HC-50-2-TM"	23.486053111055
"14144"	"MP-50-2-TM"	"HC-50-2-TM"	18.9869962029217
"14145"	"CTRL-50-3-TM"	"HC-50-2-TM"	22.5770673195093
"14146"	"HP-50-3-TX"	"HC-50-2-TM"	22.5955508449937
"14147"	"HP-50-3-T0"	"HC-50-2-TM"	34.0524127646846
"14148"	"LN-50-2-T0"	"HC-50-2-TM"	19.7231606568859
"14149"	"LN-50-3-T0"	"HC-50-2-TM"	36.5913437746562
"14150"	"MA-50-2-T0"	"HC-50-2-TM"	35.1260804047796
"14151"	"MC-50-3-T0"	"HC-50-2-TM"	30.3910929859974
"14152"	"MN-50-3-T0"	"HC-50-2-TM"	29.0149078438929
"14153"	"HN-50-1-T0"	"HC-50-2-TM"	28.8647739900726
"14154"	"HC-50-2-T0"	"HC-50-2-TM"	44.3059092853056
"14155"	"HN-50-3-T0"	"HC-50-2-TM"	37.402081562402
"14156"	"MP-50-1-T0"	"HC-50-1-TM"	28.5652659246559
"14157"	"MP-50-3-T0"	"HC-50-1-TM"	38.0429847276171
"14158"	"LP-50-3-T0"	"HC-50-1-TM"	37.5631764679652
"14159"	"HA-50-2-T0"	"HC-50-1-TM"	26.2656647193461
"14160"	"MP-50-2-T0"	"HC-50-1-TM"	31.4875076131136
"14161"	"MC-50-1-T0"	"HC-50-1-TM"	36.2132190397052
"14162"	"MA-50-1-T0"	"HC-50-1-TM"	21.7033908469284
"14163"	"MA-50-3-T0"	"HC-50-1-TM"	32.5933978582559
"14164"	"HC-50-3-T0"	"HC-50-1-TM"	42.3687186663145
"14165"	"LA-50-3-T0"	"HC-50-1-TM"	32.544980271764
"14166"	"HC-50-1-T0"	"HC-50-1-TM"	39.5460430336971
"14167"	"HA-50-3-T0"	"HC-50-1-TM"	34.2281068931917
"14168"	"LA-50-1-T0"	"HC-50-1-TM"	29.251367497607
"14169"	"HN-50-2-T0"	"HC-50-1-TM"	26.8564117918603
"14170"	"LN-50-3-T1"	"HC-50-1-TM"	19.7065978663605
"14171"	"HA-50-3-T1"	"HC-50-1-TM"	24.3837864438686
"14172"	"LN-50-2-T1"	"HC-50-1-TM"	16.6973839006397
"14173"	"MA-50-2-T1"	"HC-50-1-TM"	23.5364027751018
"14174"	"HN-50-2-T1"	"HC-50-1-TM"	14.2521208500968
"14175"	"MN-50-3-T2"	"HC-50-1-TM"	28.7723350451889
"14176"	"MA-50-3-T3"	"HC-50-1-TM"	24.9623614409893
"14177"	"MN-50-1-T4"	"HC-50-1-TM"	16.1009173101746
"14178"	"LN-50-2-T4"	"HC-50-1-TM"	25.1380104818816
"14179"	"LN-50-3-T2"	"HC-50-1-TM"	18.0944277163891
"14180"	"MN-50-1-T2"	"HC-50-1-TM"	17.3048270432336
"14181"	"HA-50-1-T4"	"HC-50-1-TM"	25.8673764638001
"14182"	"HA-50-3-T4"	"HC-50-1-TM"	34.963355820287
"14183"	"MP-50-2-TB"	"HC-50-1-TM"	31.9498884015782
"14184"	"HC-50-3-TB"	"HC-50-1-TM"	21.710425508116
"14185"	"HP-50-3-TB"	"HC-50-1-TM"	25.5746029190645
"14186"	"HP-50-1-TB"	"HC-50-1-TM"	31.2019561803859
"14187"	"MP-50-3-TB"	"HC-50-1-TM"	32.1241958751351
"14188"	"CTRL-50-4-TB"	"HC-50-1-TM"	26.7606613332502
"14189"	"MC-50-1-TB"	"HC-50-1-TM"	27.5825914269924
"14190"	"MC-50-3-TB"	"HC-50-1-TM"	32.438936410131
"14191"	"MC-50-2-TB"	"HC-50-1-TM"	27.934390496521
"14192"	"HP-50-2-TB"	"HC-50-1-TM"	30.5099042523179
"14193"	"HC-50-1-TB"	"HC-50-1-TM"	21.2749371435843
"14194"	"CTRL-50-3-TB"	"HC-50-1-TM"	27.1573399605941
"14195"	"MP-50-1-TB"	"HC-50-1-TM"	31.0681547846684
"14196"	"HA-50-3-T3"	"HC-50-1-TM"	24.2819963972517
"14197"	"HC-50-2-TB"	"HC-50-1-TM"	28.0235481076525
"14198"	"HP-50-2-TE"	"HC-50-1-TM"	17.565316304687
"14199"	"MC-50-3-TE"	"HC-50-1-TM"	23.514515372191
"14200"	"LP-50-1-T0"	"HC-50-1-TM"	37.7697026474812
"14201"	"LA-50-2-T0"	"HC-50-1-TM"	29.779199202408
"14202"	"HA-50-1-T0"	"HC-50-1-TM"	32.7211946188352
"14203"	"CTRL-50-1-T0"	"HC-50-1-TM"	39.265687530429
"14204"	"MN-50-1-T0"	"HC-50-1-TM"	42.1999085783886
"14205"	"MN-50-2-T0"	"HC-50-1-TM"	41.0954266159671
"14206"	"CTRL-50-3-T0"	"HC-50-1-TM"	32.5029152322365
"14207"	"HP-50-1-T0"	"HC-50-1-TM"	31.941863460397
"14208"	"LC-50-3-T0"	"HC-50-1-TM"	40.1706342784705
"14209"	"CTRL-50-2-T0"	"HC-50-1-TM"	19.3294698709107
"14210"	"LA-50-3-T4"	"HC-50-1-TM"	18.2132909816026
"14211"	"HN-50-3-T4"	"HC-50-1-TM"	33.8411399261138
"14212"	"HN-50-1-T1"	"HC-50-1-TM"	18.9802051670349
"14213"	"LA-50-1-T1"	"HC-50-1-TM"	21.3631946391425
"14214"	"MA-50-1-T4"	"HC-50-1-TM"	29.1951894593435
"14215"	"HN-50-3-T1"	"HC-50-1-TM"	15.5870637357444
"14216"	"LA-50-2-T1"	"HC-50-1-TM"	15.971181343907
"14217"	"MN-50-3-T1"	"HC-50-1-TM"	30.5789815679506
"14218"	"MN-50-1-T1"	"HC-50-1-TM"	37.0177652382487
"14219"	"HA-50-1-T1"	"HC-50-1-TM"	17.4100038809549
"14220"	"HA-50-2-T1"	"HC-50-1-TM"	26.8297817843133
"14221"	"HA-50-2-T2"	"HC-50-1-TM"	14.3562702200143
"14222"	"HA-50-3-T2"	"HC-50-1-TM"	20.2317538843356
"14223"	"HN-50-1-T2"	"HC-50-1-TM"	14.8977239219936
"14224"	"LN-50-2-T2"	"HC-50-1-TM"	26.1567567413914
"14225"	"CTRL-50-2-T0-2"	"HC-50-1-TM"	31.0186045567616
"14226"	"MA-50-1-T2"	"HC-50-1-TM"	21.3281566822497
"14227"	"MC-50-2-T0"	"HC-50-1-TM"	35.0261275914858
"14228"	"LA-50-2-T2"	"HC-50-1-TM"	18.4566499151895
"14229"	"LC-50-1-T0"	"HC-50-1-TM"	31.149102238851
"14230"	"MN-50-2-T2"	"HC-50-1-TM"	24.2497938995696
"14231"	"HP-50-2-T0"	"HC-50-1-TM"	29.3006159979528
"14232"	"LA-50-3-T3"	"HC-50-1-TM"	16.3091678983707
"14233"	"CTRL-50-4-T0"	"HC-50-1-TM"	24.0549679545381
"14234"	"MN-50-1-T3"	"HC-50-1-TM"	24.9371949180748
"14235"	"MA-50-1-T1"	"HC-50-1-TM"	22.1924375684651
"14236"	"HN-50-2-T3"	"HC-50-1-TM"	21.1830016333883
"14237"	"MN-50-3-T2-2"	"HC-50-1-TM"	15.3599314683126
"14238"	"MA-50-1-T3"	"HC-50-1-TM"	25.0202383478882
"14239"	"HN-50-1-T3"	"HC-50-1-TM"	25.4959715654824
"14240"	"LA-50-2-T3"	"HC-50-1-TM"	21.0942719551278
"14241"	"LA-50-1-T3"	"HC-50-1-TM"	15.3998487086634
"14242"	"HN-50-1-T4"	"HC-50-1-TM"	17.8710022147276
"14243"	"HA-50-1-T4-2"	"HC-50-1-TM"	24.4663983327023
"14244"	"MA-50-3-T4"	"HC-50-1-TM"	27.5124484929144
"14245"	"MA-50-2-T2"	"HC-50-1-TM"	20.9478649830054
"14246"	"MA-50-2-T4"	"HC-50-1-TM"	35.7521051464355
"14247"	"MN-50-2-T4"	"HC-50-1-TM"	33.3138080642604
"14248"	"HA-50-2-T4"	"HC-50-1-TM"	26.2710281873886
"14249"	"LA-50-1-T4"	"HC-50-1-TM"	26.5403532814693
"14250"	"HC-50-2-TM"	"HC-50-1-TM"	15.9056324932546
"14251"	"HC-50-1-TM"	"HC-50-1-TM"	0
"14252"	"MC-50-1-TM"	"HC-50-1-TM"	15.3487681359328
"14253"	"MP-50-3-TM"	"HC-50-1-TM"	17.8562735936482
"14254"	"LA-50-2-T4"	"HC-50-1-TM"	25.248447949404
"14255"	"LN-50-1-T0"	"HC-50-1-TM"	39.7537025035531
"14256"	"MP-50-1-TM"	"HC-50-1-TM"	18.3166995668653
"14257"	"LC-50-2-T0"	"HC-50-1-TM"	34.864335873242
"14258"	"HN-50-3-T2"	"HC-50-1-TM"	25.6706350291127
"14259"	"HP-50-1-TX"	"HC-50-1-TM"	26.651459922911
"14260"	"HP-50-2-TX"	"HC-50-1-TM"	19.0041664874959
"14261"	"HC-50-1-TX"	"HC-50-1-TM"	23.7584234753967
"14262"	"HC-50-3-TM"	"HC-50-1-TM"	17.4240673379499
"14263"	"HP-50-3-TM"	"HC-50-1-TM"	17.6274801798818
"14264"	"HA-50-1-T2"	"HC-50-1-TM"	24.5566542588594
"14265"	"LN-50-2-T3"	"HC-50-1-TM"	18.1439371242614
"14266"	"MC-50-2-TM"	"HC-50-1-TM"	16.0579797113929
"14267"	"MC-50-3-TM"	"HC-50-1-TM"	17.7753646310929
"14268"	"HP-50-2-TM"	"HC-50-1-TM"	18.5109980266693
"14269"	"CTRL-50-4-TM"	"HC-50-1-TM"	20.4890367360082
"14270"	"HC-50-1-TE"	"HC-50-1-TM"	13.4871064927239
"14271"	"MP-50-2-TE"	"HC-50-1-TM"	20.751947942409
"14272"	"MC-50-2-TE"	"HC-50-1-TM"	20.6477596932462
"14273"	"HC-50-2-TE"	"HC-50-1-TM"	18.8152211573819
"14274"	"MC-50-1-TE"	"HC-50-1-TM"	21.2679284406181
"14275"	"HC-50-3-TE"	"HC-50-1-TM"	24.9362309478093
"14276"	"MP-50-1-TE"	"HC-50-1-TM"	23.4789069963757
"14277"	"HP-50-3-TE"	"HC-50-1-TM"	14.8537853880361
"14278"	"CTRL-50-4-TE"	"HC-50-1-TM"	15.6395785837187
"14279"	"HP-50-1-TE"	"HC-50-1-TM"	18.4958774274191
"14280"	"MP-50-3-TE"	"HC-50-1-TM"	16.1903752035199
"14281"	"CTRL-50-3-TE"	"HC-50-1-TM"	15.4584213492127
"14282"	"CTRL-50-4-TX"	"HC-50-1-TM"	17.2607025424485
"14283"	"MP-50-3-TX"	"HC-50-1-TM"	25.1411460038421
"14284"	"MC-50-3-TX"	"HC-50-1-TM"	18.2734267921184
"14285"	"HC-50-3-TX"	"HC-50-1-TM"	13.7159892760493
"14286"	"MA-50-3-T2"	"HC-50-1-TM"	15.5048989152022
"14287"	"MP-50-2-TX"	"HC-50-1-TM"	15.3477631355652
"14288"	"MC-50-2-TX"	"HC-50-1-TM"	14.7462510271409
"14289"	"HC-50-2-TX"	"HC-50-1-TM"	13.3228384938614
"14290"	"MC-50-1-TX"	"HC-50-1-TM"	13.7199440814944
"14291"	"CTRL-50-3-TX"	"HC-50-1-TM"	14.825421951598
"14292"	"HP-50-1-TM"	"HC-50-1-TM"	23.6677491719736
"14293"	"MP-50-2-TM"	"HC-50-1-TM"	18.0777843143396
"14294"	"CTRL-50-3-TM"	"HC-50-1-TM"	22.5869544524282
"14295"	"HP-50-3-TX"	"HC-50-1-TM"	22.5101698725303
"14296"	"HP-50-3-T0"	"HC-50-1-TM"	32.8672069206178
"14297"	"LN-50-2-T0"	"HC-50-1-TM"	19.4227211093192
"14298"	"LN-50-3-T0"	"HC-50-1-TM"	34.8715436440995
"14299"	"MA-50-2-T0"	"HC-50-1-TM"	34.7773481869356
"14300"	"MC-50-3-T0"	"HC-50-1-TM"	29.302583103896
"14301"	"MN-50-3-T0"	"HC-50-1-TM"	27.446213758878
"14302"	"HN-50-1-T0"	"HC-50-1-TM"	27.8016472422969
"14303"	"HC-50-2-T0"	"HC-50-1-TM"	43.0159701328028
"14304"	"HN-50-3-T0"	"HC-50-1-TM"	37.102515119139
"14305"	"MP-50-1-T0"	"MC-50-1-TM"	28.9706504815334
"14306"	"MP-50-3-T0"	"MC-50-1-TM"	37.7508420029818
"14307"	"LP-50-3-T0"	"MC-50-1-TM"	37.7443582764283
"14308"	"HA-50-2-T0"	"MC-50-1-TM"	27.1539267220431
"14309"	"MP-50-2-T0"	"MC-50-1-TM"	31.9058618356596
"14310"	"MC-50-1-T0"	"MC-50-1-TM"	36.1667958736297
"14311"	"MA-50-1-T0"	"MC-50-1-TM"	21.994158867119
"14312"	"MA-50-3-T0"	"MC-50-1-TM"	33.2143999001499
"14313"	"HC-50-3-T0"	"MC-50-1-TM"	43.1324343092332
"14314"	"LA-50-3-T0"	"MC-50-1-TM"	33.2611554425526
"14315"	"HC-50-1-T0"	"MC-50-1-TM"	40.146496596227
"14316"	"HA-50-3-T0"	"MC-50-1-TM"	34.673744455248
"14317"	"LA-50-1-T0"	"MC-50-1-TM"	30.5391868384067
"14318"	"HN-50-2-T0"	"MC-50-1-TM"	24.9332314921024
"14319"	"LN-50-3-T1"	"MC-50-1-TM"	19.1709895627983
"14320"	"HA-50-3-T1"	"MC-50-1-TM"	25.4927336413195
"14321"	"LN-50-2-T1"	"MC-50-1-TM"	19.5768489189318
"14322"	"MA-50-2-T1"	"MC-50-1-TM"	23.8424493861866
"14323"	"HN-50-2-T1"	"MC-50-1-TM"	16.1550416409871
"14324"	"MN-50-3-T2"	"MC-50-1-TM"	29.1239678366147
"14325"	"MA-50-3-T3"	"MC-50-1-TM"	26.0174318507221
"14326"	"MN-50-1-T4"	"MC-50-1-TM"	19.0894990549341
"14327"	"LN-50-2-T4"	"MC-50-1-TM"	26.4281692002423
"14328"	"LN-50-3-T2"	"MC-50-1-TM"	18.7497314063568
"14329"	"MN-50-1-T2"	"MC-50-1-TM"	18.4133512046831
"14330"	"HA-50-1-T4"	"MC-50-1-TM"	27.1197196726472
"14331"	"HA-50-3-T4"	"MC-50-1-TM"	35.859727810492
"14332"	"MP-50-2-TB"	"MC-50-1-TM"	32.4598205504251
"14333"	"HC-50-3-TB"	"MC-50-1-TM"	23.3518361405814
"14334"	"HP-50-3-TB"	"MC-50-1-TM"	25.893065389595
"14335"	"HP-50-1-TB"	"MC-50-1-TM"	32.3903333237374
"14336"	"MP-50-3-TB"	"MC-50-1-TM"	32.5061158774953
"14337"	"CTRL-50-4-TB"	"MC-50-1-TM"	27.6016114702459
"14338"	"MC-50-1-TB"	"MC-50-1-TM"	28.3023321597547
"14339"	"MC-50-3-TB"	"MC-50-1-TM"	33.1216177423344
"14340"	"MC-50-2-TB"	"MC-50-1-TM"	28.8033166503598
"14341"	"HP-50-2-TB"	"MC-50-1-TM"	31.5403863043769
"14342"	"HC-50-1-TB"	"MC-50-1-TM"	21.9193242446573
"14343"	"CTRL-50-3-TB"	"MC-50-1-TM"	27.8038856517887
"14344"	"MP-50-1-TB"	"MC-50-1-TM"	31.2361058281805
"14345"	"HA-50-3-T3"	"MC-50-1-TM"	25.5866577711128
"14346"	"HC-50-2-TB"	"MC-50-1-TM"	29.2377705326372
"14347"	"HP-50-2-TE"	"MC-50-1-TM"	19.3376567678553
"14348"	"MC-50-3-TE"	"MC-50-1-TM"	22.9350455140065
"14349"	"LP-50-1-T0"	"MC-50-1-TM"	37.7930845956459
"14350"	"LA-50-2-T0"	"MC-50-1-TM"	29.7886608773052
"14351"	"HA-50-1-T0"	"MC-50-1-TM"	33.4781824915361
"14352"	"CTRL-50-1-T0"	"MC-50-1-TM"	39.8019957273152
"14353"	"MN-50-1-T0"	"MC-50-1-TM"	41.24164999832
"14354"	"MN-50-2-T0"	"MC-50-1-TM"	40.7073243426042
"14355"	"CTRL-50-3-T0"	"MC-50-1-TM"	32.6799449227157
"14356"	"HP-50-1-T0"	"MC-50-1-TM"	32.5970750650873
"14357"	"LC-50-3-T0"	"MC-50-1-TM"	40.6025582339269
"14358"	"CTRL-50-2-T0"	"MC-50-1-TM"	19.7315512163074
"14359"	"LA-50-3-T4"	"MC-50-1-TM"	18.0500409315666
"14360"	"HN-50-3-T4"	"MC-50-1-TM"	33.1570093060186
"14361"	"HN-50-1-T1"	"MC-50-1-TM"	17.2805216315273
"14362"	"LA-50-1-T1"	"MC-50-1-TM"	19.8449507614481
"14363"	"MA-50-1-T4"	"MC-50-1-TM"	29.9176791522007
"14364"	"HN-50-3-T1"	"MC-50-1-TM"	15.667130266952
"14365"	"LA-50-2-T1"	"MC-50-1-TM"	19.2695134094963
"14366"	"MN-50-3-T1"	"MC-50-1-TM"	30.0856579205393
"14367"	"MN-50-1-T1"	"MC-50-1-TM"	37.4181339957656
"14368"	"HA-50-1-T1"	"MC-50-1-TM"	17.2951460192848
"14369"	"HA-50-2-T1"	"MC-50-1-TM"	27.7177197311745
"14370"	"HA-50-2-T2"	"MC-50-1-TM"	14.8696082291999
"14371"	"HA-50-3-T2"	"MC-50-1-TM"	20.8146325841058
"14372"	"HN-50-1-T2"	"MC-50-1-TM"	16.0651588117364
"14373"	"LN-50-2-T2"	"MC-50-1-TM"	26.8724831946006
"14374"	"CTRL-50-2-T0-2"	"MC-50-1-TM"	31.0123338218482
"14375"	"MA-50-1-T2"	"MC-50-1-TM"	22.8335235259522
"14376"	"MC-50-2-T0"	"MC-50-1-TM"	35.2991926822837
"14377"	"LA-50-2-T2"	"MC-50-1-TM"	15.5274105713479
"14378"	"LC-50-1-T0"	"MC-50-1-TM"	32.3326250937853
"14379"	"MN-50-2-T2"	"MC-50-1-TM"	24.3716115012281
"14380"	"HP-50-2-T0"	"MC-50-1-TM"	28.5163674722334
"14381"	"LA-50-3-T3"	"MC-50-1-TM"	18.8133311409261
"14382"	"CTRL-50-4-T0"	"MC-50-1-TM"	26.4149183862998
"14383"	"MN-50-1-T3"	"MC-50-1-TM"	26.1554454611212
"14384"	"MA-50-1-T1"	"MC-50-1-TM"	19.5307800009573
"14385"	"HN-50-2-T3"	"MC-50-1-TM"	22.0755468263944
"14386"	"MN-50-3-T2-2"	"MC-50-1-TM"	18.5422758406056
"14387"	"MA-50-1-T3"	"MC-50-1-TM"	26.2083126125836
"14388"	"HN-50-1-T3"	"MC-50-1-TM"	26.2525887045191
"14389"	"LA-50-2-T3"	"MC-50-1-TM"	20.7642993746496
"14390"	"LA-50-1-T3"	"MC-50-1-TM"	15.9351569038016
"14391"	"HN-50-1-T4"	"MC-50-1-TM"	18.6258067913762
"14392"	"HA-50-1-T4-2"	"MC-50-1-TM"	23.6844570613824
"14393"	"MA-50-3-T4"	"MC-50-1-TM"	27.9851146753482
"14394"	"MA-50-2-T2"	"MC-50-1-TM"	18.4094183022188
"14395"	"MA-50-2-T4"	"MC-50-1-TM"	34.2511602143673
"14396"	"MN-50-2-T4"	"MC-50-1-TM"	33.9197425244298
"14397"	"HA-50-2-T4"	"MC-50-1-TM"	27.2484546731724
"14398"	"LA-50-1-T4"	"MC-50-1-TM"	27.1689223998749
"14399"	"HC-50-2-TM"	"MC-50-1-TM"	16.5467762847286
"14400"	"HC-50-1-TM"	"MC-50-1-TM"	15.3487681359328
"14401"	"MC-50-1-TM"	"MC-50-1-TM"	0
"14402"	"MP-50-3-TM"	"MC-50-1-TM"	16.9792484694134
"14403"	"LA-50-2-T4"	"MC-50-1-TM"	26.4360781288815
"14404"	"LN-50-1-T0"	"MC-50-1-TM"	40.1186249042847
"14405"	"MP-50-1-TM"	"MC-50-1-TM"	20.5737747877152
"14406"	"LC-50-2-T0"	"MC-50-1-TM"	35.5994009990002
